- | [] | [20190717 11:25:30.937] | [INFO] | [PC-20190528OEHK] | [main] | [c.z.s.s.ScfcloudSystemApplication] | --> No active profile set, falling back to default profiles: default|
- | [] | [20190717 11:25:36.111] | [INFO] | [PC-20190528OEHK] | [main] | [s.d.s.w.r.o.CachingOperationNameGenerator] | --> Generating unique operation named: isExistUsingPOST_4|
- | [] | [20190717 11:25:36.112] | [INFO] | [PC-20190528OEHK] | [main] | [s.d.s.w.r.o.CachingOperationNameGenerator] | --> Generating unique operation named: addUsingPOST_10|
- | [] | [20190717 11:25:36.113] | [INFO] | [PC-20190528OEHK] | [main] | [s.d.s.w.r.o.CachingOperationNameGenerator] | --> Generating unique operation named: deleteUsingPOST_7|
- | [] | [20190717 11:25:36.114] | [INFO] | [PC-20190528OEHK] | [main] | [s.d.s.w.r.o.CachingOperationNameGenerator] | --> Generating unique operation named: editUsingPOST_6|
- | [] | [20190717 11:25:36.115] | [INFO] | [PC-20190528OEHK] | [main] | [s.d.s.w.r.o.CachingOperationNameGenerator] | --> Generating unique operation named: findListUsingPOST_9|
- | [] | [20190717 11:25:36.116] | [INFO] | [PC-20190528OEHK] | [main] | [s.d.s.w.r.o.CachingOperationNameGenerator] | --> Generating unique operation named: selectListUsingPOST_1|
- | [] | [20190717 11:25:36.131] | [INFO] | [PC-20190528OEHK] | [main] | [s.d.s.w.r.o.CachingOperationNameGenerator] | --> Generating unique operation named: deleteByIdUsingPOST_2|
- | [] | [20190717 11:25:36.148] | [INFO] | [PC-20190528OEHK] | [main] | [s.d.s.w.r.o.CachingOperationNameGenerator] | --> Generating unique operation named: findUserDataPermissionListUsingPOST_1|
- | [] | [20190717 11:25:36.152] | [INFO] | [PC-20190528OEHK] | [main] | [s.d.s.w.r.o.CachingOperationNameGenerator] | --> Generating unique operation named: findUserlistUsingPOST_1|
- | [] | [20190717 11:25:36.190] | [INFO] | [PC-20190528OEHK] | [main] | [s.d.s.w.r.o.CachingOperationNameGenerator] | --> Generating unique operation named: phoneCheckUsingPOST_1|
- | [] | [20190717 11:25:36.231] | [INFO] | [PC-20190528OEHK] | [main] | [o.a.coyote.http11.Http11NioProtocol] | --> Starting ProtocolHandler ["http-nio-22000"]|
- | [] | [20190717 11:25:36.252] | [INFO] | [PC-20190528OEHK] | [main] | [c.z.s.s.ScfcloudSystemApplication] | --> Started ScfcloudSystemApplication in 6.302 seconds (JVM running for 6.736)|
- | [] | [20190717 11:30:35.694] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 11:35:35.707] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 11:40:35.719] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 11:45:35.731] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 11:50:35.743] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 11:55:35.754] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:00:35.766] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:05:35.778] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:10:35.790] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:15:35.802] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:20:35.814] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:25:35.826] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:30:35.838] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:35:35.850] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:40:35.862] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:45:35.874] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:50:35.886] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 12:55:35.898] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 13:00:35.910] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 13:05:35.922] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 13:10:35.934] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 13:15:35.946] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 13:20:35.958] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 13:25:35.970] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 13:30:35.982] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 13:35:35.994] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 13:40:36.006] | [INFO] | [PC-20190528OEHK] | [AsyncResolver-bootstrap-executor-0] | [c.n.d.s.r.aws.ConfigClusterResolver] | --> Resolving eureka endpoints via configuration|
- | [] | [20190717 13:44:39.975] | [INFO] | [PC-20190528OEHK] | [http-nio-22000-exec-1] | [o.a.c.c.C.[Tomcat].[localhost].[/]] | --> Initializing Spring DispatcherServlet 'dispatcherServlet'|
- | [] | [20190717 13:44:40.018] | [INFO] | [PC-20190528OEHK] | [http-nio-22000-exec-1] | [c.z.s.s.controller.UserController] | --> 根据邮箱查询用户:dto:"lzskcloud@qq.com"|
- | [] | [20190717 13:44:40.063] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-1] | [c.z.s.m.mapper.UserMapper.selectOne] | --> ==>  Preparing: SELECT ID,PHONE,EMAIL,PASSWORD,ID_CARD,USER_NAME,GENDER,IS_EMAIL_VALID,LAST_COMPANY_ID,PERMISSION_TYPE,PERMISSION_ORG_IDS,STATUS,UPDATE_BY_ID,CREATE_BY_ID,UPDATE_TIME,CREATE_TIME,IS_DEL FROM scf_user WHERE IS_DEL=0 AND email = ? |
- | [] | [20190717 13:44:40.079] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-1] | [c.z.s.m.mapper.UserMapper.selectOne] | --> ==> Parameters: lzskcloud@qq.com(String)|
- | [] | [20190717 13:44:40.102] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-1] | [c.z.s.m.mapper.UserMapper.selectOne] | --> <==      Total: 1|
- | [] | [20190717 13:44:40.144] | [INFO] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.s.controller.UserController] | --> 获取用户详细信息:dto:{"userId":1}|
- | [] | [20190717 13:44:40.146] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.mapper.UserMapper.selectOne] | --> ==>  Preparing: SELECT ID,PHONE,EMAIL,PASSWORD,ID_CARD,USER_NAME,GENDER,IS_EMAIL_VALID,LAST_COMPANY_ID,PERMISSION_TYPE,PERMISSION_ORG_IDS,STATUS,UPDATE_BY_ID,CREATE_BY_ID,UPDATE_TIME,CREATE_TIME,IS_DEL FROM scf_user WHERE IS_DEL=0 AND id = ? |
- | [] | [20190717 13:44:40.147] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.mapper.UserMapper.selectOne] | --> ==> Parameters: 1(Long)|
- | [] | [20190717 13:44:40.149] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.mapper.UserMapper.selectOne] | --> <==      Total: 1|
- | [] | [20190717 13:44:40.152] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.C.selectList] | --> ==>  Preparing: SELECT ID,COMPANY_ID,USER_ID,STATUS,LEAVE_TIME,CREATE_TIME,UPDATE_TIME,IS_DELETE FROM scf_cfg_company_user WHERE user_id = ? AND is_delete = ? AND status = ? |
- | [] | [20190717 13:44:40.153] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.C.selectList] | --> ==> Parameters: 1(Long), 0(Integer), 1(Integer)|
- | [] | [20190717 13:44:40.157] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.C.selectList] | --> <==      Total: 1|
- | [] | [20190717 13:44:40.158] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.CompanyMapper.selectById] | --> ==>  Preparing: SELECT ID,COMPANY_NAME,CREDIT_CODE,LEGAL_PERSON,NAME,PHONE,BUSINESS_LICENCE_URL,COMPANY_TEL,COMPANY_EMAIL,COMPANY_URL,COMPANY_FAX,COMPANY_REMARK,COMPANY_NATURE_KEY,COMPANY_NATURE_CONCRETE_KEY,STAFF_SIZE_KEY,PROVINCE_ID,CITY_ID,DISTRICT_ID,DETAIL_ADDR,COMPANY_TAX_NO,COMPANY_INVOICE_TITLE,REG_USER_ID,STATUS,UPDATE_BY_ID,CREATE_BY_ID,UPDATE_TIME,CREATE_TIME,IS_DELETE FROM scf_company WHERE ID=? |
- | [] | [20190717 13:44:40.158] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.CompanyMapper.selectById] | --> ==> Parameters: 1(Long)|
- | [] | [20190717 13:44:40.169] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.CompanyMapper.selectById] | --> <==      Total: 1|
- | [] | [20190717 13:44:40.170] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.R.findUserRolesByCompanyId] | --> ==>  Preparing: select scr.* from scf_cfg_role scr join scf_cfg_role_user scru on scr.id = scru.role_id where scr.`status` = 1 and scru.user_id = ? and scr.company_id = ? |
- | [] | [20190717 13:44:40.170] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.R.findUserRolesByCompanyId] | --> ==> Parameters: 1(Long), 1(Long)|
- | [] | [20190717 13:44:40.175] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.R.findUserRolesByCompanyId] | --> <==      Total: 1|
- | [] | [20190717 13:44:40.179] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.MenuMapper.findHaveMenu] | --> ==>  Preparing: select DISTINCT sm.* from scf_menu sm left join scf_cfg_system_function scsf on scsf.menu_id = sm.id left join scf_cfg_role_function scrf on scrf.funct_code = scsf.func_code where sm.`status` = 1 and scrf.role_id in(1) |
- | [] | [20190717 13:44:40.179] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.MenuMapper.findHaveMenu] | --> ==> Parameters: |
- | [] | [20190717 13:44:40.207] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.MenuMapper.findHaveMenu] | --> <==      Total: 9|
- | [] | [20190717 13:44:40.207] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.S.findFuncListByRoleIds] | --> ==>  Preparing: SELECT DISTINCT scyf.* FROM scf_cfg_system_function scyf JOIN scf_cfg_role_function scrf ON scyf.func_code = scrf.funct_code WHERE scrf.role_id IN( 1) |
- | [] | [20190717 13:44:40.207] | [DEBUG] | [PC-20190528OEHK] | [http-nio-22000-exec-2] | [c.z.s.m.m.S.findFuncListByRoleIds] | --> ==> Parameters: |
