"18"	"65"	"23"	"6"	"27"	"ticket99"	"420113198712162721"	"王麻子"	"20"	"天安云谷一期消防施工项目"	""	"987"	""	"50.00"	"990"	"持有到期兑付"	"王小二材料商行"	"762768085761"	"1002"	"440000"	"440300"	"兴业银行股份有限公司深圳深南支行"	""	""	"0"	"2019-7-31 18:18:43"	"2019-7-31 18:23:44"	"46"	"2019-7-31 18:16:29"	"46"	"1"
"19"	"85"	"20"	"11"	"32"	"ticket99"	"610728193609144146"	"花卷1号职员授信1"	"35"	"马家龙文体3期工程"	""	"860"	""	"301.00"	"863"	"先息后本"	"333收票账户名称"	"123456789"	"870"	"110000"	"110000"	"333收票银行支行"	""	""	"1"	"2019-7-31 20:58:45"	"2019-8-9 11:15:35"	"69"	"2019-7-31 20:55:21"	"79"	"1"
"20"	"85"	"20"	"10"	"32"	"ticket99"	"610728193609144146"	"花卷1号职员授信1"	"34"	"马家龙文体2期工程"	""	"862"	"其他其他其他1111"	"201.00"	"864"	"大飒飒多"	"马家龙收票账户2"	"1233321111111"	"871"	"130000"	"130200"	"马家龙收票支行2"	""	""	"1"	"2019-7-31 21:00:51"	"2019-8-9 09:37:03"	"69"	"2019-7-31 20:59:31"	"79"	"1"
"21"	"85"	"20"	"9"	"32"	"ticket99"	"610728193609144146"	"花卷1号职员授信1"	"32"	"马家龙文体1期工程"	""	"861"	""	"101.00"	"865"	"11"	"11"	"1111"	"870"	"130000"	"130300"	"111"	""	""	"0"	"2019-7-31 21:04:43"	"2019-9-3 16:20:11"	"69"	"2019-7-31 21:03:31"	"79"	"1"
"22"	"85"	"20"	"10"	"32"	"ticket1"	"610728193609144146"	"花卷1号职员授信1"	"34"	"马家龙文体2期工程"	""	""	""	""	""	""	""	""	""	""	""	""	""	"79"	"0"	""	"2019-7-31 13:05:35"	"79"	"2019-7-31 21:05:35"	"79"	"1"
"23"	"85"	"20"	"11"	"32"	"ticket2"	"610728193609144146"	"花卷1号职员授信1"	"35"	"马家龙文体3期工程"	""	"861"	""	"100.00"	"863"	"啊飒飒的"	"收票账户名称"	"6663565611111"	"870"	"110000"	"110000"	"222"	"137,138"	"78,79,69"	"0"	"2019-7-31 21:23:36"	"2019-7-31 13:23:35"	"79"	"2019-7-31 21:22:14"	"79"	"1"
"24"	"85"	"20"	"9"	"32"	"ticket1"	"610728193609144146"	"花卷1号职员授信1"	"32"	"马家龙文体1期工程"	""	""	""	""	""	""	""	""	""	""	""	""	""	"79"	"0"	""	"2019-7-31 13:26:41"	"79"	"2019-7-31 21:26:42"	"79"	"1"
"25"	"85"	"20"	"11"	"32"	"ticket1"	"610728193609144146"	"花卷1号职员授信1"	"35"	"马家龙文体3期工程"	""	""	""	""	""	""	""	""	""	""	""	""	""	"79"	"0"	""	"2019-7-31 13:30:19"	"79"	"2019-7-31 21:30:20"	"79"	"1"
"26"	"65"	"23"	"6"	"27"	"ticket1"	"420113198712162721"	"王麻子"	"20"	"天安云谷一期消防施工项目"	""	"987"	""	"300000.00"	"990"	"到期兑付"	""	""	""	""	""	""	""	"46"	"0"	""	"2019-8-1 02:59:16"	"46"	"2019-8-1 10:54:15"	"46"	"1"
"27"	"90"	"38"	"12"	"38"	"ticket99"	"210123195210028522"	"蛮灵客服1授信1"	"50"	"授信工程项目1"	""	"1622"	""	"10.00"	"1625"	"收到货哈SD卡数据库的
dksjahdkasnd
jdkjsandklsamd
奥斯卡时间的扩散克拉斯抵抗力散打开就撒谎的空间s"	"马家龙22223"	"112233445566"	"1629"	"130000"	"130300"	"建设银行马家龙支行"	""	""	"1"	"2019-8-1 21:21:57"	"2019-8-14 18:54:56"	"94"	"2019-8-1 20:51:01"	"93"	"1"
"28"	"90"	"38"	"12"	"38"	"ticket99"	"210123195210028522"	"蛮灵客服1授信1"	"50"	"授信工程项目1"	""	"1624"	"阿瓦达所多"	"200.00"	"1627"	"阿达萨达"	"阿达萨达"	"5212121"	"1631"	"110000"	"110000"	"阿达萨达"	""	""	"1"	"2019-8-1 21:29:41"	"2019-8-14 18:49:13"	"94"	"2019-8-1 20:54:18"	"93"	"1"
"29"	"90"	"38"	"12"	"38"	"ticket2"	"210123195210028522"	"蛮灵客服1授信1"	"50"	"授信工程项目1"	""	"1622"	""	"11.00"	"1625"	"11"	"11"	"11"	"1629"	"110000"	"110000"	"111"	"149,150"	"93,94"	"0"	"2019-8-1 21:33:02"	"2019-8-1 13:32:59"	"93"	"2019-8-1 20:54:52"	"93"	"1"
"30"	"90"	"38"	"12"	"38"	"ticket1"	"210123195210028522"	"蛮灵客服1授信1"	"50"	"授信工程项目1"	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	"0"	""	"2019-8-2 02:02:46"	"93"	"2019-8-2 10:02:46"	"93"	"1"
"31"	"90"	"38"	"12"	"38"	"ticket1"	"210123195210028522"	"蛮灵客服1授信1"	"50"	"授信工程项目1"	""	"1622"	""	"11111.00"	"1625"	"113213"	""	""	""	""	""	""	""	"93"	"0"	""	"2019-8-2 02:03:13"	"93"	"2019-8-2 10:03:04"	"93"	"1"
"32"	"90"	"38"	""	""	"ticket1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	"93"	"2019-8-2 10:21:27"	"93"	"1"
"33"	"92"	"44"	"13"	"43"	"ticket98"	"412924197702273952"	"曹得保"	"54"	"恒大地产花园1期消防施工安装"	""	"1876"	""	"500000.00"	"1879"	"持有到期兑付"	"广发材料商行"	"123456789"	"1883"	"440000"	"440300"	"蛇口支行"	""	""	"0"	"2019-8-2 11:10:09"	"2019-8-2 11:16:29"	"90"	"2019-8-2 11:07:58"	"90"	"1"
"34"	"92"	"44"	"14"	"43"	"ticket99"	"412924197702273952"	"曹得保"	"55"	"恒大地产花园2期消防施工安装"	""	"1876"	""	"300000.00"	"1879"	"持有到期兑付"	"汉鑫钢铁贸易有限公司"	"789456123"	"1883"	"440000"	"440100"	"荔湾区支行"	""	""	"0"	"2019-8-2 11:11:54"	"2019-8-2 11:15:20"	"90"	"2019-8-2 11:10:37"	"90"	"1"
"35"	"1"	"2"	"15"	"13"	"ticket99"	"130721195202099654"	"章三顺"	"8"	"马家龙文体中心1期"	""	"75"	""	"32131.00"	"79"	"321321"	"3213"	"3213"	"216"	"120000"	"120000"	"321312"	""	""	"1"	"2019-8-7 10:00:18"	"2019-8-19 15:44:06"	"1"	"2019-8-7 09:59:59"	"1"	"1"
"36"	"90"	"38"	"12"	"38"	"ticket1"	"210123195210028522"	"蛮灵客服1授信1"	"50"	"授信工程项目1"	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	"0"	""	"2019-8-7 03:08:16"	"93"	"2019-8-7 11:08:16"	"93"	"1"
"37"	"90"	"38"	"12"	"38"	"ticket1"	"210123195210028522"	"蛮灵客服1授信1"	"50"	"授信工程项目1"	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	"0"	""	"2019-8-7 03:08:22"	"93"	"2019-8-7 11:08:22"	"93"	"1"
"38"	"90"	"38"	"12"	"38"	"ticket1"	"210123195210028522"	"蛮灵客服1授信1"	"50"	"授信工程项目1"	""	""	""	""	""	""	""	""	""	""	""	""	""	"93"	"0"	""	"2019-8-7 03:09:45"	"93"	"2019-8-7 11:09:46"	"93"	"1"
"39"	"1"	"2"	"15"	"13"	"ticket99"	"130721195202099654"	"章三顺"	"8"	"马家龙文体中心1期"	""	"74"	""	"100000.00"	"77"	"1111"	"舒心公司"	"513337201312030405"	"215"	"120000"	"120000"	"天上支行"	""	""	"0"	"2019-8-8 17:36:37"	"2019-8-8 17:46:48"	"1"	"2019-8-8 17:34:18"	"1"	"1"
"40"	"1"	"2"	""	""	"ticket1"	""	""	""	""	""	""	""	""	""	""	""	""	"215"	"120000"	"120000"	""	""	"1"	"0"	""	"2019-8-8 09:40:56"	"1"	"2019-8-8 17:40:43"	"1"	"1"
"41"	"85"	"20"	"11"	"32"	"ticket2"	"610728193609144146"	"花卷1号职员授信1"	"35"	"马家龙文体3期工程"	""	"862"	"请问SQWD"	"200.00"	"863"	"WEDWEDF"	"大范围"	"58653221215321452123"	"870"	"110000"	"110000"	"隔热条个人"	"137,138"	"78,79,69"	""	"2019-8-9 09:33:25"	"2019-8-9 01:33:24"	"79"	"2019-8-9 09:32:43"	"79"	"1"
"42"	"1"	"2"	"15"	"13"	"ticket2"	"130721195202099654"	"章三顺"	"8"	"马家龙文体中心1期"	""	"74"	""	"10000.00"	"78"	"111111"	"陈伟杰测试收票账户"	"23452345235235345"	"215"	"210000"	"210200"	"分行"	"1"	"1"	""	"2019-8-9 14:40:13"	"2019-8-9 06:40:06"	"1"	"2019-8-9 14:39:06"	"1"	"1"
"43"	"113"	"87"	"16"	"76"	"ticket2"	"452701193607270925"	"爱普客服授信2"	"130"	"港铁4号延长线1期"	""	"3719"	"用信申请的用途—其他.."	"10.00"	"3720"	"地方大萨达是"	"收票账户名称中国建设银行"	"12345600000"	"3724"	"120000"	"120000"	"马家龙支行"	""	""	""	"2019-8-14 15:17:23"	"2019-8-14 07:17:15"	"155"	"2019-8-14 15:16:04"	"155"	"1"
"44"	"113"	"87"	"16"	"76"	"ticket2"	"452701193607270925"	"爱普客服授信2"	"130"	"港铁4号延长线1期"	""	"3718"	""	"11.00"	"3720"	"大萨达大撒大所多撒旦撒旦
啥阿达萨达大厦


啊实打实大所多"	"中行深华集团"	"62233300000"	"3726"	"440000"	"440300"	"马家龙支行"	""	""	""	"2019-8-14 15:32:55"	"2019-8-14 07:32:50"	"155"	"2019-8-14 15:30:36"	"155"	"1"
"45"	"113"	"87"	"16"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"130"	"港铁4号延长线1期"	""	""	""	""	""	""	""	""	""	""	""	""	""	"155"	""	""	"2019-8-14 07:44:30"	"155"	"2019-8-14 15:44:30"	"155"	"1"
"46"	"113"	"87"	"16"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"130"	"港铁4号延长线1期"	""	""	""	""	""	""	""	""	""	""	""	""	""	"155"	""	""	"2019-8-14 07:44:40"	"155"	"2019-8-14 15:44:41"	"155"	"1"
"47"	"113"	"87"	"16"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"130"	"港铁4号延长线1期"	""	""	""	""	""	""	""	""	""	""	""	""	""	"155"	""	""	"2019-8-14 07:44:47"	"155"	"2019-8-14 15:44:48"	"155"	"1"
"48"	"113"	"87"	"16"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"130"	"港铁4号延长线1期"	""	"3717"	""	"13.00"	"3723"	"11

12

13"	"收票账户名称"	"123123"	"3725"	"120000"	"120000"	"马家龙支行"	""	"155"	""	""	"2019-8-14 07:48:33"	"155"	"2019-8-14 15:45:01"	"155"	"1"
"49"	"113"	"87"	"17"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"131"	"港铁4号延长线2期"	""	"3717"	""	"14.00"	"3722"	"阿萨德"	""	"112233445566"	"3724"	"150000"	"150100"	"马家龙支行"	""	"155"	""	""	"2019-8-14 07:50:19"	"155"	"2019-8-14 15:49:48"	"155"	"1"
"50"	"113"	"87"	"17"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"131"	"港铁4号延长线2期"	""	""	""	""	""	""	""	""	""	""	""	""	""	"155"	""	""	"2019-8-14 07:50:31"	"155"	"2019-8-14 15:50:32"	"155"	"1"
"51"	"113"	"87"	"16"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"130"	"港铁4号延长线1期"	""	"3719"	"22"	"20.00"	"3721"	"0011"	"33"	"333"	"3725"	"130000"	"130200"	"22222"	""	"155"	""	""	"2019-8-14 07:51:31"	"155"	"2019-8-14 15:50:57"	"155"	"1"
"52"	"113"	"87"	"18"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"132"	"港铁4号延长线3期"	""	"3717"	""	"15.00"	"3722"	"11
11"	"222"	"2222222"	"3724"	"140000"	"140400"	"222"	""	"155"	""	""	"2019-8-14 08:12:35"	"155"	"2019-8-14 16:12:13"	"155"	"1"
"53"	"113"	"87"	"18"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"132"	"港铁4号延长线3期"	""	"3717"	""	"1.00"	"3720"	"1"	"1"	"1"	"3724"	"130000"	"130100"	"1"	""	"155"	""	""	"2019-8-14 08:13:15"	"155"	"2019-8-14 16:12:53"	"155"	"1"
"54"	"113"	"87"	"18"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"132"	"港铁4号延长线3期"	""	"3717"	""	"115.00"	"3720"	"1"	"222"	"22"	"3725"	"130000"	"130100"	"22"	""	"155"	""	""	"2019-8-14 08:13:56"	"155"	"2019-8-14 16:13:42"	"155"	"1"
"55"	"113"	"87"	"16"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"130"	"港铁4号延长线1期"	""	"3719"	"33"	"3.00"	"3720"	"33"	"3"	"3"	"3725"	"120000"	"120000"	"3"	""	"155"	""	""	"2019-8-14 08:15:37"	"155"	"2019-8-14 16:15:11"	"155"	"1"
"56"	"113"	"87"	"16"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"130"	"港铁4号延长线1期"	""	"3717"	""	"11.00"	"3720"	"1111"	"1"	"1"	"3725"	"120000"	"120000"	"111"	""	"155"	""	""	"2019-8-14 08:17:55"	"155"	"2019-8-14 16:17:39"	"155"	"1"
"57"	"113"	"87"	"16"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"130"	"港铁4号延长线1期"	""	"3718"	""	"11.00"	"3720"	"111"	"1"	"111"	"3725"	"120000"	"120000"	"1111"	""	"155"	""	""	"2019-8-14 09:11:23"	"155"	"2019-8-14 17:11:08"	"155"	"1"
"58"	"113"	"87"	"17"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"131"	"港铁4号延长线2期"	""	"3718"	""	"111.00"	"3721"	"11
11"	"2"	"2"	"3725"	"140000"	"140300"	"2"	""	"155"	""	""	"2019-8-14 09:29:38"	"155"	"2019-8-14 17:29:22"	"155"	"1"
"59"	"113"	"87"	"16"	"76"	"ticket1"	"452701193607270925"	"爱普客服授信2"	"130"	"港铁4号延长线1期"	""	"3718"	""	"2.00"	"3722"	"2"	"22"	"2333"	"3725"	"130000"	"130300"	"3"	""	"155"	""	""	"2019-8-14 09:30:39"	"155"	"2019-8-14 17:30:28"	"155"	"1"
"60"	"113"	"87"	"17"	"76"	"ticket99"	"452701193607270925"	"爱普客服授信2"	"131"	"港铁4号延长线2期"	""	"3718"	""	"9.00"	"3722"	"9"	"9"	"9999"	"3727"	"430000"	"430300"	"99"	""	""	""	"2019-8-14 17:31:27"	"2019-8-14 18:38:08"	"153"	"2019-8-14 17:30:58"	"155"	"1"
"61"	"1"	"2"	"15"	"13"	"ticket1"	"130721195202099654"	"章三顺"	"8"	"马家龙文体中心1期"	""	"74"	""	"100000.00"	""	""	""	""	""	""	""	""	""	"1"	""	""	"2019-8-18 09:47:19"	"1"	"2019-8-18 17:47:10"	"1"	"1"
"62"	"124"	"108"	"23"	"93"	"ticket99"	"620121196309240417"	"猴头菇客服授信申请1"	"179"	"美心月饼"	""	"4612"	"sdfsd嘎嘎"	"100.00"	"4613"	"撒旦撒旦"	"小京东"	"12345678901234567890"	"4619"	"150000"	"150700"	"内蒙古自治区"	""	""	"1"	"2019-8-20 14:54:46"	"2019-8-21 13:44:40"	"183"	"2019-8-20 14:31:22"	"184"	"1"
"63"	"124"	"108"	"24"	"93"	"ticket99"	"620121196309240417"	"猴头菇客服授信申请1"	"180"	"港其月饼"	""	"4610"	""	"100.00"	"4613"	"1"	"sdasd"	"5223123132"	"4618"	"140000"	"140300"	"asdsad"	""	""	"1"	"2019-8-21 16:44:15"	"2019-8-21 17:03:21"	"183"	"2019-8-21 16:17:05"	"184"	"1"
"64"	"124"	"108"	"23"	"93"	"ticket1"	"620121196309240417"	"猴头菇客服授信申请1"	"179"	"美心月饼"	""	"4610"	""	""	""	""	""	""	""	""	""	""	""	"184"	"0"	""	"2019-8-21 08:59:55"	"184"	"2019-8-21 16:59:52"	"184"	"1"
"65"	"124"	"108"	"24"	"93"	"ticket1"	"620121196309240417"	"猴头菇客服授信申请1"	"180"	"港其月饼"	""	""	""	""	""	""	""	""	""	""	""	""	""	"184"	"0"	""	"2019-8-21 09:00:57"	"184"	"2019-8-21 17:00:56"	"184"	"1"
"66"	"1"	"2"	""	""	"ticket1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1"	"2019-8-22 10:12:42"	"1"	"1"
"67"	"66"	"9"	"5"	"17"	"ticket1"	"341226197904173963"	"金三顺"	"13"	"深圳湾科技生态园"	""	""	""	""	""	""	""	""	""	""	""	""	""	"48"	"0"	""	"2019-8-22 05:42:22"	"48"	"2019-8-22 13:42:23"	"48"	"1"
"68"	"1"	"2"	"15"	"13"	"ticket2"	"130721195202099654"	"章三顺"	"8"	"马家龙文体中心1期"	""	"76"	"qewae"	"10000.00"	"77"	"是的范德萨"	"大厦"	"123456789012345678901234567890"	"215"	"120000"	"120000"	"其额外大所多"	"1"	"1"	"0"	"2019-8-22 14:23:13"	"2019-8-22 06:23:13"	"1"	"2019-8-22 14:22:10"	"1"	"1"
"69"	"130"	"123"	"25"	"102"	"ticket99"	"330624195802248263"	"二哈客服授信申请12"	"191"	"a1"	""	"5247"	"erfsf地方"	"10000.00"	"5248"	"先息后本"	"罗梅芬"	"6214836500000000"	"5256"	"150000"	"150600"	"建设银行马家龙支行"	""	""	"1"	"2019-8-23 11:54:53"	"2019-8-23 11:59:17"	"196"	"2019-8-23 11:48:45"	"197"	"1"
"70"	"130"	"123"	"25"	"102"	"ticket99"	"330624195802248263"	"二哈客服授信申请12"	"191"	"a1"	""	"5245"	""	"200.00"	"5250"	"11"	"二分店"	"5212124"	"5253"	"150000"	"150500"	"是的范德萨发"	""	""	"1"	"2019-8-23 12:27:57"	"2019-8-23 12:30:42"	"196"	"2019-8-23 12:27:12"	"197"	"1"
"71"	"130"	"123"	"25"	"102"	"ticket99"	"330624195802248263"	"二哈客服授信申请12"	"191"	"a1"	""	"5246"	""	"300.00"	"5249"	"大杀四方"	"招待费"	"242434"	"5254"	"150000"	"150600"	"订单"	""	""	"1"	"2019-8-23 12:29:10"	"2019-8-27 10:22:10"	"1"	"2019-8-23 12:28:39"	"197"	"1"
"72"	"130"	"123"	"26"	"102"	"ticket1"	"330624195802248263"	"二哈客服授信申请12"	"192"	"a2"	""	""	""	""	""	""	""	""	""	""	""	""	""	"197"	"0"	""	"2019-8-23 08:06:53"	"197"	"2019-8-23 16:06:54"	"197"	"1"
"73"	"130"	"123"	"27"	"101"	"ticket99"	"22010119471223646x"	"二哈客服授信申请1"	"189"	"港铁1号线"	""	"5245"	""	"1.00"	"5248"	"dsadasd"	"迪奥999"	"0123456789"	"5252"	"150000"	"150400"	"马家龙支行"	""	""	"1"	"2019-8-23 16:13:30"	"2019-8-23 16:17:40"	"196"	"2019-8-23 16:12:38"	"197"	"1"
"74"	"130"	"123"	"27"	"101"	"ticket1"	"22010119471223646x"	"二哈客服授信申请1"	"189"	"港铁1号线"	""	""	""	""	""	""	""	""	""	""	""	""	""	"197"	"0"	""	"2019-8-23 08:35:53"	"197"	"2019-8-23 16:35:54"	"197"	"1"
"75"	"130"	"123"	"27"	"101"	"ticket1"	"22010119471223646x"	"二哈客服授信申请1"	"189"	"港铁1号线"	""	"5245"	""	""	""	""	""	""	""	""	""	""	""	"197"	"0"	""	"2019-8-23 08:47:23"	"197"	"2019-8-23 16:47:18"	"197"	"1"
"76"	"130"	"123"	"27"	"101"	"ticket1"	"22010119471223646x"	"二哈客服授信申请1"	"189"	"港铁1号线"	""	""	""	""	""	""	""	""	""	""	""	""	""	"197"	"0"	""	"2019-8-23 08:47:35"	"197"	"2019-8-23 16:47:36"	"197"	"1"
"77"	"130"	"123"	"27"	"101"	"ticket99"	"22010119471223646x"	"二哈客服授信申请1"	"189"	"港铁1号线"	""	"5245"	""	"910000.00"	"5248"	"每天还一点"	"老铁收钱"	"51212223"	"5252"	"150000"	"150400"	"耳鼻支行"	""	""	"0"	"2019-8-23 16:51:38"	"2019-8-27 10:13:51"	"1"	"2019-8-23 16:47:44"	"197"	"1"
"78"	"130"	"123"	"27"	"101"	"ticket1"	"22010119471223646x"	"二哈客服授信申请1"	"189"	"港铁1号线"	""	"5245"	""	"100000.00"	""	""	""	""	""	""	""	""	""	"197"	"0"	""	"2019-8-23 08:54:01"	"197"	"2019-8-23 16:53:30"	"197"	"1"
"79"	"130"	"123"	"31"	"104"	"ticket1"	"321181195203083857"	"二哈授信客服2授信1"	"195"	"北京"	""	""	""	""	""	""	""	""	""	""	""	""	""	"200"	"0"	""	"2019-8-23 09:07:25"	"200"	"2019-8-23 17:07:25"	"200"	"1"
"80"	"130"	"123"	"27"	"101"	"ticket1"	"22010119471223646x"	"二哈客服授信申请1"	"189"	"港铁1号线"	""	"5245"	""	"60000.00"	""	""	""	""	""	""	""	""	""	"197"	"0"	""	"2019-8-23 09:13:39"	"197"	"2019-8-23 17:13:25"	"197"	"1"
"81"	"130"	"123"	"31"	"104"	"ticket98"	"321181195203083857"	"二哈授信客服2授信1"	"195"	"北京"	""	"5247"	"的萨达"	"10000.00"	"5249"	"绕道"	"大萨达大所"	"545456552"	"5257"	"150000"	"150400"	"十点多撒多"	""	""	"0"	"2019-8-23 17:16:04"	"2019-8-23 17:18:25"	"196"	"2019-8-23 17:15:39"	"200"	"1"
"82"	"130"	"123"	"31"	"104"	"ticket1"	"321181195203083857"	"二哈授信客服2授信1"	"195"	"北京"	""	""	""	""	""	""	""	""	""	""	""	""	""	"200"	"0"	""	"2019-8-23 09:16:23"	"200"	"2019-8-23 17:16:23"	"200"	"1"
"83"	"130"	"123"	"31"	"104"	"ticket99"	"321181195203083857"	"二哈授信客服2授信1"	"195"	"北京"	""	"5245"	""	"99999.00"	"5248"	"额的"	"是的撒"	"424211"	"5253"	"120000"	"120000"	"阿斯顿撒"	""	""	"1"	"2019-8-23 17:17:40"	"2019-8-23 17:33:55"	"196"	"2019-8-23 17:16:32"	"200"	"1"
